record_id,action_label,episode_count,mean_regret,p90_regret,Set_accuracy,NoMove_accuracy,SafeOracle_accuracy,headroom_capture,catastrophic_ratio
babel_val_10473_001,t pose,71,0.2675626867327614,0.46188246458768845,0.9154929577464789,0.704225352112676,1.0,0.8955240069908487,0.0
babel_val_11368_008,walk,71,0.2643396128864591,0.1754448115825653,0.9154929577464789,0.4225352112676056,0.9436619718309859,0.9674708060660355,0.014084507042253521
babel_val_00214_005,sit,71,0.23250746623735838,0.13023157419911513,0.9154929577464789,0.676056338028169,0.971830985915493,0.8577954110260757,0.0
babel_val_08843_036,stand up,71,0.22103780854468363,0.024775840357051493,0.9154929577464789,0.6901408450704225,0.9859154929577465,0.9739493662739679,0.0
babel_val_06435_003,t pose,71,0.22030607037515512,0.35855713488263063,0.9154929577464789,0.6901408450704225,1.0,0.9424515435155124,0.0
babel_val_07862_000,t pose,71,0.2108351724761137,0.08385603950591758,0.971830985915493,0.6197183098591549,1.0,0.9905512342651038,0.014084507042253521
babel_val_08804_002,sit,71,0.20931201478895314,0.015848655777517706,0.9577464788732394,0.6056338028169014,0.9859154929577465,0.8905109232919322,0.0
babel_val_03972_003,sit,71,0.20642658285667873,0.1569704368012026,0.9295774647887324,0.6619718309859155,0.9859154929577465,0.8804900873260811,0.0
babel_val_09795_005,sit,71,0.15168708596098268,0.08784831315665542,0.9577464788732394,0.6197183098591549,1.0,0.8860983306884459,0.0
babel_val_05336_000,sit,71,0.1476641944109232,0.023055838828440756,0.9436619718309859,0.7323943661971831,0.9859154929577465,0.9176170692689566,0.0
babel_val_00855_000,sit,71,0.1425828603399642,0.19348243833519518,0.9577464788732394,0.7183098591549296,1.0,0.9532382485618324,0.0
babel_val_03972_009,stand up,71,0.13699139508137073,0.22561699224752374,0.971830985915493,0.7605633802816901,1.0,0.9739648120081381,0.0
babel_val_12410_001,t pose,71,0.13463899027520765,0.2944619357626834,0.9577464788732394,0.647887323943662,1.0,0.9781341880893331,0.0
babel_val_12789_002,move up/down incline,71,0.12197140652933124,0.12454894186248566,0.9154929577464789,0.39436619718309857,0.9577464788732394,0.9812481535886077,0.0
babel_val_07451_010,stand up,71,0.08344697708086703,0.2830899059904368,0.971830985915493,0.6901408450704225,1.0,0.9703267891144652,0.0
babel_val_01669_002,sit,71,0.08311707121104736,0.23140028152556624,0.9577464788732394,0.5211267605633803,0.9859154929577465,0.9682480881983395,0.0
babel_val_07451_011,stand up,71,0.06142133521369351,0.003322786884382367,0.9859154929577465,0.704225352112676,1.0,0.9713636373544394,0.0
babel_val_07697_002,stand up,71,0.051133453168944645,0.031927435273246374,0.9859154929577465,0.8169014084507042,1.0,0.9931723542855048,0.0
babel_val_05836_006,sit,71,0.020526275374229852,0.012445645392290317,1.0,0.7183098591549296,1.0,0.982225609743279,0.0
babel_val_09418_004,stand up,71,0.018497537838614245,0.0028704882134036325,1.0,0.6901408450704225,1.0,0.9924901577651066,0.0
babel_val_09771_004,sit,71,0.008733832419690297,0.006496700530988164,1.0,0.6901408450704225,1.0,0.9939426526930876,0.0
